"user_id","perk_catagory","perk"
"204943","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"591478","4.valued members","Complimentary meal at the airport / the hotel"
"434238","3.family & friends","1 free check-in bag with a complimentary meal"
"527389","3.family & friends","1 free check-in bag with a complimentary meal"
"560803","4.valued members","Complimentary meal at the airport / the hotel"
"595183","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"651744","4.valued members","Complimentary meal at the airport / the hotel"
"478188","4.valued members","Complimentary meal at the airport / the hotel"
"576612","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"488462","4.valued members","Complimentary meal at the airport / the hotel"
"541540","3.family & friends","1 free check-in bag with a complimentary meal"
"515874","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"530385","4.valued members","Complimentary meal at the airport / the hotel"
"520680","4.valued members","Complimentary meal at the airport / the hotel"
"507505","3.family & friends","1 free check-in bag with a complimentary meal"
"502210","4.valued members","Complimentary meal at the airport / the hotel"
"589164","3.family & friends","1 free check-in bag with a complimentary meal"
"540605","4.valued members","Complimentary meal at the airport / the hotel"
"503621","4.valued members","Complimentary meal at the airport / the hotel"
"571757","5.nobel newcomers","30% off first travel"
"547559","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"190866","4.valued members","Complimentary meal at the airport / the hotel"
"471935","4.valued members","Complimentary meal at the airport / the hotel"
"533908","4.valued members","Complimentary meal at the airport / the hotel"
"667929","4.valued members","Complimentary meal at the airport / the hotel"
"580971","4.valued members","Complimentary meal at the airport / the hotel"
"518826","3.family & friends","1 free check-in bag with a complimentary meal"
"531994","4.valued members","Complimentary meal at the airport / the hotel"
"534040","3.family & friends","1 free check-in bag with a complimentary meal"
"543352","4.valued members","Complimentary meal at the airport / the hotel"
"536469","4.valued members","Complimentary meal at the airport / the hotel"
"584423","4.valued members","Complimentary meal at the airport / the hotel"
"558362","3.family & friends","1 free check-in bag with a complimentary meal"
"509069","4.valued members","Complimentary meal at the airport / the hotel"
"531682","5.nobel newcomers","30% off first travel"
"579307","3.family & friends","1 free check-in bag with a complimentary meal"
"630607","5.nobel newcomers","30% off first travel"
"551620","4.valued members","Complimentary meal at the airport / the hotel"
"562398","4.valued members","Complimentary meal at the airport / the hotel"
"500243","4.valued members","Complimentary meal at the airport / the hotel"
"563731","4.valued members","Complimentary meal at the airport / the hotel"
"529224","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"564258","4.valued members","Complimentary meal at the airport / the hotel"
"629701","4.valued members","Complimentary meal at the airport / the hotel"
"487954","4.valued members","Complimentary meal at the airport / the hotel"
"489844","3.family & friends","1 free check-in bag with a complimentary meal"
"579999","4.valued members","Complimentary meal at the airport / the hotel"
"559537","3.family & friends","1 free check-in bag with a complimentary meal"
"538084","4.valued members","Complimentary meal at the airport / the hotel"
"548743","4.valued members","Complimentary meal at the airport / the hotel"
"546728","4.valued members","Complimentary meal at the airport / the hotel"
"577180","4.valued members","Complimentary meal at the airport / the hotel"
"558513","3.family & friends","1 free check-in bag with a complimentary meal"
"530379","4.valued members","Complimentary meal at the airport / the hotel"
"420669","3.family & friends","1 free check-in bag with a complimentary meal"
"629725","4.valued members","Complimentary meal at the airport / the hotel"
"586063","4.valued members","Complimentary meal at the airport / the hotel"
"644438","5.nobel newcomers","30% off first travel"
"528193","4.valued members","Complimentary meal at the airport / the hotel"
"537038","3.family & friends","1 free check-in bag with a complimentary meal"
"546224","3.family & friends","1 free check-in bag with a complimentary meal"
"598945","4.valued members","Complimentary meal at the airport / the hotel"
"616470","4.valued members","Complimentary meal at the airport / the hotel"
"508111","5.nobel newcomers","30% off first travel"
"542850","4.valued members","Complimentary meal at the airport / the hotel"
"618642","4.valued members","Complimentary meal at the airport / the hotel"
"611031","5.nobel newcomers","30% off first travel"
"533411","4.valued members","Complimentary meal at the airport / the hotel"
"513800","5.nobel newcomers","30% off first travel"
"582254","4.valued members","Complimentary meal at the airport / the hotel"
"532843","4.valued members","Complimentary meal at the airport / the hotel"
"568696","3.family & friends","1 free check-in bag with a complimentary meal"
"512440","4.valued members","Complimentary meal at the airport / the hotel"
"532637","4.valued members","Complimentary meal at the airport / the hotel"
"510700","4.valued members","Complimentary meal at the airport / the hotel"
"582002","5.nobel newcomers","30% off first travel"
"496408","4.valued members","Complimentary meal at the airport / the hotel"
"551051","3.family & friends","1 free check-in bag with a complimentary meal"
"537659","3.family & friends","1 free check-in bag with a complimentary meal"
"555960","5.nobel newcomers","30% off first travel"
"519911","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"523690","4.valued members","Complimentary meal at the airport / the hotel"
"561156","5.nobel newcomers","30% off first travel"
"627729","5.nobel newcomers","30% off first travel"
"483928","1.golden guests","VIP lounge at the airport and 1 night at the hotel with free meal voucher"
"530453","5.nobel newcomers","30% off first travel"
"407642","4.valued members","Complimentary meal at the airport / the hotel"
"586006","3.family & friends","1 free check-in bag with a complimentary meal"
"375751","4.valued members","Complimentary meal at the airport / the hotel"
"510694","4.valued members","Complimentary meal at the airport / the hotel"
"527541","4.valued members","Complimentary meal at the airport / the hotel"
"497108","4.valued members","Complimentary meal at the airport / the hotel"
"583342","2.honorable seniors","Complimentary meal at the airport / the hotel with travel guide"
"565826","3.family & friends","1 free check-in bag with a complimentary meal"
"541061","3.family & friends","1 free check-in bag with a complimentary meal"
"652527","4.valued members","Complimentary meal at the airport / the hotel"
"555852","4.valued members","Complimentary meal at the airport / the hotel"
"543671","3.family & friends","1 free check-in bag with a complimentary meal"
"525631","4.valued members","Complimentary meal at the airport / the hotel"
"435231","4.valued members","Complimentary meal at the airport / the hotel"
"509712","4.valued members","Complimentary meal at the airport / the hotel"
"672468","3.family & friends","1 free check-in bag with a complimentary meal"
