"user_id","num_sessions","age","gender","married","has_children","home_country","home_city","home_airport","num_trips","num_flights","avg_seats","flight_fare","num_nights","hotel_expenses","time_after_booking","perk_catagory"
"533204","8","22","F","false","false","usa","phoenix","LUF","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"533211","8","53","M","false","true","usa","austin","AUS","4","8","1.00","0.00","15","3278.00","6.75","3.family & friends"
"533222","8","54","F","true","true","usa","seattle","SEA","3","4","1.00","0.00","16","4884.60","8.00","3.family & friends"
"533248","8","44","F","true","true","usa","los angeles","LAX","3","6","1.33","504.90","5","670.00","9.00","3.family & friends"
"533251","8","46","F","true","true","usa","detroit","DET","2","4","1.00","0.00","4","1624.00","5.00","3.family & friends"
"533283","10","52","F","false","false","usa","orlando","ORL","4","8","1.75","0.00","3","620.00","7.75","4.valued members"
"533291","8","41","F","true","false","usa","tucson","TUS","6","12","1.33","0.00","19","2755.00","5.83","1.golden guests"
"533302","8","41","F","false","false","usa","corpus christi","CRP","3","4","1.00","293.43","9","1145.15","6.50","4.valued members"
"533327","8","59","F","true","true","usa","winston-salem","INT","4","2","1.00","559.22","26","9127.00","5.00","3.family & friends"
"533357","8","41","M","false","false","usa","san francisco","SFO","5","8","1.00","0.00","9","898.60","9.75","4.valued members"
"533378","8","40","F","true","true","usa","long beach","LGB","3","6","1.00","594.82","11","1256.00","7.33","3.family & friends"
"533388","8","52","F","true","true","usa","wichita","ICT","1","2","4.00","0.00","11","2442.00","280.00","3.family & friends"
"533393","9","59","F","true","true","usa","columbus","LCK","1","0","0.00","0.00","4","624.00","0.00","3.family & friends"
"533396","8","50","F","true","false","usa","austin","AUS","5","10","1.00","199.54","13","3666.20","6.00","1.golden guests"
"533402","9","29","F","false","false","usa","chicago","UGN","3","4","1.00","0.00","16","3111.00","10.50","4.valued members"
"533404","8","39","F","true","false","canada","ottawa","YOW","3","6","1.00","0.00","4","1278.00","7.00","4.valued members"
"533411","8","35","F","false","false","usa","new york","JFK","4","8","1.00","0.00","4","816.00","7.75","4.valued members"
"533449","9","18","F","false","false","usa","new york","JFK","1","2","1.00","0.00","1","151.00","6.00","4.valued members"
"533464","8","57","F","true","true","usa","washington","DCA","2","4","1.00","0.00","1","120.00","6.00","3.family & friends"
"533490","8","40","F","false","false","usa","baltimore","BWI","4","8","1.00","342.65","12","1701.00","8.25","4.valued members"
"533492","8","45","F","true","true","usa","chicago","MDW","3","6","2.33","10258.14","4","732.00","106.00","3.family & friends"
"533497","8","36","F","false","false","usa","madison","MSN","5","10","1.00","453.02","4","800.40","7.80","4.valued members"
"533518","8","51","F","true","false","usa","los angeles","LAX","3","6","1.67","0.00","11","3140.50","6.00","4.valued members"
"533527","8","25","F","true","false","usa","los angeles","LAX","1","2","1.00","182.38","5","471.75","6.00","4.valued members"
"533537","9","34","F","false","false","canada","montreal","YMX","3","4","1.00","425.29","19","4369.20","5.00","4.valued members"
"533542","9","47","F","true","false","usa","las vegas","LAS","5","10","1.40","633.28","10","3229.00","7.80","1.golden guests"
"533550","8","34","F","true","true","usa","new york","LGA","2","4","1.00","573.45","4","428.00","6.00","3.family & friends"
"533573","8","45","F","false","false","canada","windsor","YQG","2","4","1.00","96.76","0","0.00","4.50","4.valued members"
"533575","8","36","F","false","true","usa","indianapolis","IND","4","8","1.00","129.23","9","1013.00","7.00","3.family & friends"
"533598","8","43","F","false","false","usa","milwaukee","MKE","3","6","1.00","193.13","19","2827.20","7.00","4.valued members"
"533613","9","47","F","true","true","usa","oklahoma city","TIK","3","6","1.00","0.00","8","1633.20","5.67","3.family & friends"
"533617","9","46","F","true","true","usa","dallas","DAL","3","6","1.00","0.00","11","1310.00","7.00","3.family & friends"
"533656","8","38","M","false","false","usa","boston","BOS","2","3","2.00","474.95","6","1219.80","5.50","4.valued members"
"533716","8","49","F","false","false","usa","tampa","TPA","3","6","1.00","0.00","4","463.60","9.00","4.valued members"
"533742","8","33","M","true","true","usa","el paso","BIF","3","5","1.00","459.80","2","170.00","5.67","3.family & friends"
"533755","8","21","F","false","false","canada","toronto","YTZ","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"533759","8","45","F","true","true","usa","louisville","LOU","3","4","1.00","0.00","29","4779.00","8.00","3.family & friends"
"533773","8","30","F","false","false","canada","calgary","YYC","4","5","1.33","266.88","18","4340.00","10.33","4.valued members"
"533782","8","53","F","true","false","usa","honolulu","HNL","3","4","1.00","0.00","13","2024.00","8.00","4.valued members"
"533809","10","38","F","true","true","usa","milwaukee","MKE","2","4","1.50","0.00","4","505.00","4.50","3.family & friends"
"533827","8","49","F","false","false","canada","edmonton","YXD","1","0","0.00","0.00","8","512.00","0.00","4.valued members"
"533846","8","35","F","true","false","usa","chicago","UGN","3","4","1.00","0.00","7","1249.00","9.00","4.valued members"
"533859","8","57","F","true","false","canada","edmonton","YED","4","8","1.25","379.99","18","2328.00","7.25","4.valued members"
"533895","8","32","F","false","false","usa","houston","IAH","2","4","1.00","0.00","1","238.00","5.50","4.valued members"
"533908","9","26","F","false","false","usa","austin","AUS","1","2","1.00","0.00","3","447.00","4.00","4.valued members"
"533932","8","34","F","true","true","usa","corpus christi","CRP","2","2","1.00","0.00","11","1053.20","4.00","3.family & friends"
"533975","8","37","F","false","true","usa","sacramento","SAC","3","0","0.00","0.00","15","4128.70","0.00","3.family & friends"
"533985","8","33","F","false","false","usa","los angeles","LAX","2","4","1.50","0.00","4","1576.00","8.00","4.valued members"
"533990","8","50","F","false","true","canada","windsor","YQG","5","8","1.25","182.80","19","4048.00","5.50","3.family & friends"
"534040","8","55","F","true","true","usa","chicago","ORD","2","2","1.00","0.00","22","4864.00","5.00","3.family & friends"
"534045","8","42","F","true","false","usa","newport news","PHF","2","4","1.50","0.00","2","508.00","8.00","4.valued members"
"534066","8","43","F","true","true","usa","new york","JFK","5","10","1.00","436.74","8","625.80","8.40","3.family & friends"
"534082","8","61","F","true","true","usa","nashville","BNA","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"534088","8","27","M","false","true","usa","kansas city","MCI","3","4","1.00","335.91","7","1659.00","7.50","3.family & friends"
"534105","8","51","F","false","false","usa","tucson","TUS","6","12","1.17","745.03","28","3158.60","8.83","1.golden guests"
"534179","8","40","F","true","false","usa","san francisco","SFO","4","6","1.00","371.70","15","1895.40","7.33","4.valued members"
"534190","8","39","M","true","true","canada","windsor","YQG","2","2","1.00","0.00","12","1724.00","8.00","3.family & friends"
"534246","8","38","F","true","false","usa","houston","HOU","2","2","1.00","0.00","12","1489.00","9.00","4.valued members"
"534254","9","23","F","false","false","canada","calgary","YYC","1","2","1.00","515.75","3","558.00","5.00","4.valued members"
"534295","9","48","F","false","false","usa","new york","JFK","3","6","2.00","624.65","15","3382.00","9.00","4.valued members"
"534333","9","50","F","false","true","usa","houston","IAH","2","4","1.50","0.00","5","1400.00","5.50","3.family & friends"
"534351","9","41","F","false","false","usa","houston","IAH","7","14","1.00","376.14","56","6923.00","8.14","1.golden guests"
"534360","8","42","F","false","true","canada","montreal","YUL","5","10","1.20","193.09","10","1366.25","7.60","1.golden guests"
"534378","8","60","F","true","true","usa","los angeles","LAX","1","2","1.00","0.00","1","83.00","9.00","2.honorable seniors"
"534380","8","37","M","false","true","canada","saskatoon","YXE","3","6","1.33","2711.15","17","1518.00","79.67","3.family & friends"
"534391","8","49","F","true","false","canada","victoria","YYJ","3","6","1.00","548.46","11","2179.00","9.00","4.valued members"
"534445","8","44","F","true","false","usa","jacksonville","NZC","2","4","1.50","0.00","0","0.00","6.00","4.valued members"
"534474","9","44","M","false","false","usa","stockton","SCK","4","8","1.00","0.00","36","5262.00","8.75","4.valued members"
"534499","8","32","F","true","true","usa","madison","MSN","1","0","0.00","0.00","2","136.00","0.00","3.family & friends"
"534564","9","50","F","true","false","usa","miami","MIA","1","2","1.00","0.00","1","176.00","3.00","4.valued members"
"534586","8","38","F","false","true","canada","quebec","YQB","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"534594","8","44","F","true","false","canada","windsor","YQG","2","2","1.00","0.00","31","28114.00","5.00","4.valued members"
"534604","8","26","F","false","false","canada","vancouver","YVR","1","2","2.00","0.00","0","0.00","168.00","4.valued members"
"534607","9","35","F","false","false","usa","milwaukee","MKE","4","8","1.25","0.00","6","1291.00","8.00","4.valued members"
"534608","9","37","F","true","false","usa","baton rouge","BTR","4","8","1.00","747.58","7","754.00","9.50","4.valued members"
"534661","8","18","F","false","true","usa","austin","AUS","1","0","0.00","0.00","7","1039.50","0.00","3.family & friends"
"534688","8","37","F","false","true","usa","louisville","LOU","5","8","1.25","0.00","19","3558.20","6.00","3.family & friends"
"534697","9","49","F","true","false","usa","omaha","OMA","2","2","1.00","284.12","9","1147.00","5.00","4.valued members"
"534703","8","34","F","false","false","usa","tampa","TPA","1","2","1.00","409.51","1","193.00","7.00","4.valued members"
"534742","8","70","F","false","false","usa","dallas","DAL","2","2","1.00","0.00","5","616.00","3.00","2.honorable seniors"
"534747","9","37","F","false","false","usa","san jose","SJC","4","6","1.00","601.44","8","717.00","6.33","4.valued members"
"534782","8","26","F","false","false","usa","kansas city","MCI","4","4","1.00","0.00","22","6410.00","5.50","4.valued members"
"534793","8","17","F","false","true","canada","edmonton","YEG","1","2","1.00","0.00","1","163.00","5.00","3.family & friends"
"534798","8","28","F","false","false","usa","lubbock","LBB","3","6","1.00","218.74","3","245.00","7.67","4.valued members"
"534825","8","29","F","false","true","canada","toronto","YKZ","1","2","1.00","0.00","0","0.00","6.00","3.family & friends"
"534840","9","46","F","false","false","usa","indianapolis","IND","4","8","1.25","35.89","5","1851.40","10.00","4.valued members"
"534842","8","46","F","true","false","usa","tulsa","TUL","2","2","1.00","76.51","2","321.00","8.50","4.valued members"
"534858","8","54","F","true","true","usa","new york","LGA","3","6","1.00","0.00","6","2482.00","7.00","3.family & friends"
"534895","8","33","M","false","true","canada","winnipeg","YWG","2","4","1.00","321.51","6","906.00","7.00","3.family & friends"
"534903","9","51","F","false","true","usa","nashville","BNA","3","5","2.33","0.00","6","3298.00","7.00","3.family & friends"
"534939","8","44","F","false","false","usa","washington","IAD","3","4","1.00","0.00","17","4581.00","7.50","4.valued members"
"534948","8","40","F","true","false","usa","colorado springs","COS","4","2","2.00","0.00","23","2658.60","5.00","4.valued members"
"534957","8","49","F","true","false","canada","calgary","YYC","4","8","1.25","0.00","3","297.00","6.75","4.valued members"
"534971","8","33","F","false","false","canada","toronto","YTZ","2","4","1.00","188.07","3","374.55","4.50","4.valued members"
"534986","8","60","M","false","false","usa","oakland","OAK","4","8","1.25","0.00","20","2263.10","8.50","2.honorable seniors"
"535003","9","58","F","true","false","usa","brownsville","BRO","0","0","0.00","0.00","0","0.00","0.00","5.nobel newcomers"
"535007","8","43","F","false","false","canada","toronto","YZD","5","10","1.00","0.00","14","3667.00","7.80","1.golden guests"
"535024","8","37","F","false","false","usa","san antonio","RND","2","4","1.00","0.00","5","717.00","10.50","4.valued members"
"535035","8","52","F","false","true","usa","new york","LGA","4","6","1.67","0.00","28","6224.00","8.00","3.family & friends"
"535047","8","46","F","false","true","usa","rochester","ROC","4","8","1.25","0.00","14","2625.60","10.25","3.family & friends"
"535051","8","49","F","true","false","usa","new york","LGA","4","6","1.00","0.00","19","2325.00","5.00","4.valued members"
"535060","8","34","F","false","false","usa","los angeles","LAX","4","7","1.00","157.80","2","264.00","6.75","4.valued members"
"535063","9","38","F","false","false","usa","los angeles","LAX","4","6","1.33","567.15","11","1557.20","5.67","4.valued members"
"535081","8","39","F","true","false","usa","knoxville","TYS","4","4","1.00","0.00","18","4516.80","6.50","4.valued members"
"535099","8","37","M","false","false","usa","buffalo","BUF","5","10","1.00","0.00","13","1532.00","7.40","1.golden guests"
"535135","8","48","F","true","false","canada","winnipeg","YAV","4","6","1.00","0.00","19","3997.00","7.33","4.valued members"
"535136","8","26","M","false","false","usa","new york","JFK","3","6","1.00","635.03","8","1220.00","7.00","4.valued members"
"535149","8","55","F","false","true","usa","baton rouge","BTR","1","2","1.00","0.00","2","207.40","6.00","3.family & friends"
"535155","8","53","F","true","false","usa","nashville","BNA","1","2","1.00","0.00","1","144.00","4.00","4.valued members"
"535177","8","39","F","false","false","canada","toronto","YYZ","2","4","1.50","183.38","9","3705.20","7.50","4.valued members"
"535189","8","48","M","true","true","usa","memphis","MEM","2","4","1.50","0.00","2","884.00","6.50","3.family & friends"
"535229","8","41","M","false","false","usa","new york","LGA","3","6","1.00","258.96","13","2078.35","9.00","4.valued members"
"535266","9","45","F","true","true","canada","edmonton","YED","2","2","4.00","0.00","4","1192.00","308.00","3.family & friends"
